seqnames	start	end	strand	gene_name
10	55492404	55496012	+	Rpl26
10	55510340	55515885	-	Odf4
10	55532077	55544429	-	Arhgef15
10	55555089	55559082	+	Slc25a35
10	55559041	55560422	-	Rangrf
10	55571118	55589978	-	Pfas
10	55596148	55616889	+	Ctc1
10	55626741	55634991	+	Aurkb
10	55642070	55643923	+	Borcs6
10	55653946	55656270	+	Tmem107
10	55675575	55679450	+	Vamp2
10	55687050	55695994	+	Per1
10	55707164	55709687	+	Hes7
10	55712043	55735911	+	Aloxe3
10	55744588	55756566	+	Alox12b
10	55774006	55783489	-	Alox15b
10	55835695	55851235	-	Gucy2d
10	55901901	55924158	-	Cntrob
10	55924938	55926783	+	Trappc1
10	55927223	55933653	+	Kcnab3
10	55943446	55965216	-	Chd3
10	55995823	55997299	-	Cyb5d1
10	55997614	55998691	+	Naa38
10	55998530	56000225	-	Tmem88
10	56001799	56008885	-	Kdm6b
10	56029029	56154548	-	Dnah2
10	56161432	56167426	-	Efnb3
10	56169025	56185857	-	Wrap53
10	56187020	56198449	+	Tp53
10	56205625	56211891	-	Atp1b2
10	56219858	56223245	-	Shbg
10	56227692	56229850	+	Sat2
10	56237755	56257890	+	Fxr2
10	56260514	56263503	+	Sox15
10	56261637	56267213	-	Mpdu1
10	56268720	56270640	-	Cd68
10	56271257	56276764	-	Eif4a1
10	56277615	56286391	-	Senp3
10	56286887	56289952	-	Tnfsf13
10	56290780	56300077	-	Tnfsf12
10	56339284	56365084	-	Polr2a
10	56366609	56368360	-	Slc35g3
10	56381813	56385960	+	Zbtb4
10	56390671	56403188	-	Chrnb1
10	56403256	56409017	-	Fgf11
10	56410918	56412544	-	Tmem102
10	56424164	56426012	-	Spem2
10	56428344	56429833	-	Spem1
10	56431573	56444847	-	Nlgn2
10	56445647	56447138	+	Tmem256
10	56453877	56458390	+	Plscr3
10	56459108	56465393	-	Tnk1
10	56487417	56488723	-	Tmem95
10	56489552	56491715	-	Kctd11
10	56492300	56506446	-	Acap1
10	56507553	56511583	-	LOC497940
10	56512615	56524229	+	Neurl4
10	56524468	56526987	+	Gps2
10	56527085	56531483	-	Eif5a
10	56546710	56551863	+	Ybx2
10	56552983	56558487	-	Slc2a4
10	56576428	56578626	+	Cldn7
10	56578985	56591364	-	Elp5
10	56591292	56600232	+	Ctdnep1
10	56601288	56604221	+	Gabarap
10	56605140	56609233	+	Phf23
10	56610051	56619269	+	Dvl2
10	56619303	56624526	-	Acadvl
10	56621124	56621212	+	Mir324
10	56627411	56653599	+	Dlg4
10	56662242	56666086	+	Asgr1
10	56710464	56723611	+	Asgr2
10	56764927	56769457	+	Clec10a
10	56822756	56826479	+	Slc16a11
10	56827594	56831243	-	Slc16a13
10	56834364	56839437	-	Bcl6b
10	56844977	56845045	+	Mir497
10	56845301	56845387	+	Mir195
10	56848369	56850085	-	Rnasek
10	56851734	56864005	-	Alox12
10	56927676	56935141	-	Alox12e
10	56953691	56962161	-	Alox15
10	56988052	57005272	-	Pelp1
10	57040267	57048134	+	Arrb2
10	57057608	57059403	+	Med11
10	57060007	57064600	-	Cxcl16
10	57064482	57071096	+	Zmynd15
10	57111907	57118299	+	Tm4sf5
10	57120499	57121584	-	Vmo1
10	57125961	57128686	+	Gltpd2
10	57131386	57133637	+	Psmb6
10	57163174	57179730	+	Pld2
10	57185347	57238531	+	Mink1
10	57238946	57243435	-	Chrne
10	57239993	57240947	+	LOC687707
10	57251253	57251573	+	LOC108348287
10	57260680	57263546	+	Gp1ba
10	57265704	57268081	-	Slc25a11
10	57268375	57272660	+	Rnf167
10	57273005	57275708	-	Pfn1
10	57278307	57283653	+	Eno3
10	57284989	57291146	-	Spag7
10	57291192	57309298	-	Camta2
10	57309972	57317985	-	Inca1
10	57322331	57351353	+	Kif1c
10	57386228	57394471	+	Zfp3
10	57415832	57436368	-	Scimp
10	57462447	57579898	+	Rabep1
10	57581828	57606171	-	Nup88
10	57606650	57613747	+	Rpain
10	57613879	57618527	-	C1qbp
10	57622022	57638485	-	Dhx33
10	57644207	57653359	-	Derl2
10	57660067	57660687	+	Mis12
10	57669530	57671080	-	LOC691995
10	57692474	57822498	-	Nlrp1a
10	58332588	58371196	+	Wscd1
10	58599856	58608907	-	Aipl1
10	58613674	58618514	+	Pimreg
10	58618645	58693754	-	Pitpnm3
10	58776792	58779764	+	Txndc17
10	58780597	58784374	-	Med31
10	58784660	58785043	+	LOC100912483
10	58810058	58834538	-	Slc13a5
10	58860940	58873674	+	Xaf1
10	58875826	58878445	+	Fbxo39
10	58895674	58924137	-	Tekt1
10	58951842	58973020	-	Smtnl2
10	58995556	58998033	+	Ggt6
10	59000397	59010903	+	Mybbp1a
10	59010428	59049482	-	Spns2
10	59057789	59112788	-	Spns3
10	59173268	59254453	+	Ube2g1
10	59259955	59331669	+	Ankfy1
10	59344470	59360661	-	Cyb5d2
10	59360765	59496422	+	Zzef1
10	59529785	59560433	+	Atp2a3
10	59539405	59711874	+	Itgae
10	59566223	59581325	+	P2rx1
10	59585072	59608165	+	Camkk1
10	59613398	59643111	+	Ncbp3
10	59695913	59698168	-	Haspin
10	59725398	59737126	+	P2rx5
10	59741772	59743315	-	Emc6
10	59743544	59748062	+	Tax1bp3
10	59749256	59764868	-	Ctns
10	59765258	59789678	+	Shpk
10	59799123	59824679	+	Trpv1
10	59831241	59860987	+	Trpv3
10	59839852	59892960	-	Aspa
10	59879850	59911051	+	Spata22
10	59923201	59935049	+	Olr1467
10	59956945	60126696	-	Olr1468
10	59983759	60006037	-	Olr1470
10	60020195	60032218	-	Olr1471
10	60219851	60220954	+	Olr1470
10	60231027	60236447	+	Olr1482
10	60308368	60309306	-	Olr1486
10	60352160	60406203	-	Olr1491
10	60363588	60364526	+	Olr1488
10	60391614	60392552	+	Olr1490
10	60427817	60428755	-	Olr1492
10	60455040	60455966	+	Olr1493
10	60496864	60497769	+	Olfr390
10	60503535	60504467	-	LOC100909578
10	60541472	60542410	-	Olr1498
10	60572194	60573129	-	Olr1499
10	60625407	60626346	-	LOC687881
10	60684633	60685569	-	Olr1500
10	60728160	60729095	+	Olr1501
10	60771375	60772313	-	Olr1504
10	60811534	60812601	+	Olr1505
10	60849405	60850244	+	LOC687896
10	60864522	60865466	-	Olr1507
10	60941416	60942351	-	Olr1509
10	60974225	60975172	+	Olr1511
10	60997525	60998472	+	Olr1512
10	61033113	61034051	+	Olr1513
10	61044411	61045355	-	Olr1514
10	61066492	61067463	+	Olr1516
10	61071278	61072249	+	LOC100909754
10	61087880	61088827	-	Olr1517
10	61160125	61161060	+	Olr1519
10	61177936	61361250	-	Rap1gap2
10	61403130	61421990	+	Ccdc92b
10	61432819	61454444	+	Cluh
10	61456145	61577412	-	Pafah1b1
10	61626597	61672136	+	Mettl16
10	61685241	61700491	+	Mnt
10	61703839	61745097	-	Sgsm2
10	61746059	61757518	+	Tsr1
10	61756138	61772293	-	Srr
10	61772449	62007030	+	Smg6
10	62007150	62009582	-	Hic1
10	62014702	62014812	+	Mir212
10	62014995	62015095	+	Mir132
10	62019379	62032407	-	Dph1
10	62035866	62109078	+	Rtn4rl1
10	62140419	62191512	-	Rpa1
10	62191656	62238113	+	Smyd4
10	62241756	62254287	-	Serpinf1
10	62264788	62273119	-	Serpinf2
10	62273800	62287189	-	Wdr81
10	62299339	62299449	+	Mir6326
10	62299592	62299686	+	Mir22
10	62303662	62306888	+	Tlcd2
10	62361019	62361963	-	LOC100909534
10	62365106	62366044	-	LOC108352221
10	62392741	62393673	-	Olr1496
10	62427517	62428488	+	Olr1515
10	62480767	62483342	-	LOC100912068
10	62566732	62630155	+	Taok1
10	62643453	62648844	-	Abhd15
10	62650719	62655362	+	Tp53i13
10	62656000	62664466	-	Git1
10	62674561	62690845	+	Ankrd13b
10	62691953	62699723	-	Coro6
10	62705051	62814520	-	Ssh2
10	62981297	63085308	+	Efcab5
10	63098116	63133185	+	Nsrp1
10	63098360	63098453	+	Mir423
10	63153651	63176463	-	Slc6a4
10	63197364	63240332	-	Blmh
10	63259427	63274640	-	Tmigd1
10	63325199	63389817	+	Cpd
10	63405586	63442250	+	Gosr1
10	63471331	63491713	-	Trarg1
10	63498698	63499390	-	Bhlha9
10	63635219	63658361	+	Prpf8
10	63659085	63662050	+	Rilp
10	63662986	63670639	+	Scarf1
10	63677396	63719283	+	Slc43a2
10	63731767	63772049	+	Pitpna
10	63776378	63795899	+	Inpp5k
10	63803309	63819614	+	Myo1c
10	63829807	63852780	+	Crk
10	63884338	63921709	+	Ywhae
10	63928064	63952726	-	Doc2b
10	63989644	64108554	-	Rph3al
10	64196127	64202380	-	Rflnb
10	64222276	64341109	-	Vps53
10	64336200	64336546	+	LOC100360841
10	64360390	64366586	+	Fam57a
10	64368809	64375816	-	Gemin4
10	64375924	64376938	+	Dbil5
10	64379921	64398294	-	Glod4
10	64398339	64405017	+	Mrm3
10	64412833	64550145	-	Nxn
10	64556064	64563822	+	Timm22
10	64567268	64657089	-	Abr
10	64737022	64760201	+	Lgals9
10	64762907	64790306	-	LOC100359515
10	64815462	64862268	-	Phf12
10	64865805	64915148	-	Sez6
10	64952119	64964862	+	Pipox
10	64979770	65080535	-	Myo18a
10	65161152	65167494	+	Cryba1
10	65176648	65200109	-	Nufip2
10	65272849	65291064	+	Eral1
10	65291204	65291275	-	Mir451a
10	65291365	65291447	-	Mir144
10	65304902	65329312	-	Flot2
10	65329940	65334500	-	Dhrs13
10	65351245	65416869	+	Fam222b
10	65418700	65424802	-	Traf4
10	65425771	65437143	-	Nek8
10	65439102	65444001	+	Tlcd1
10	65441295	65443981	-	Rpl23a
10	65448950	65452177	+	Rab34
10	65454658	65469490	+	Proca1
10	65470471	65507581	-	Supt6h
10	65507364	65517838	+	Sdf2
10	65552897	65556749	+	Spag5
10	65566171	65585760	+	Spag5
10	65586504	65590126	+	Aldoc
10	65591622	65606202	+	Pigs
10	65606898	65612324	+	Unc119
10	65621257	65634666	-	Foxn1
10	65664667	65692023	-	Slc13a2
10	65733991	65740828	+	Slc46a1
10	65742343	65766050	-	Sarm1
10	65767053	65771038	+	Vtn
10	65772443	65773314	+	Sebox
10	65775715	65780349	-	Tmem199
10	65780494	65790272	+	Poldip2
10	65791003	65805693	-	Tnfaip1
10	65805860	65811351	+	Ift20
10	65811456	65820538	-	Tmem97
10	65835199	65835966	-	LOC100361067
10	65840052	65963932	-	Nlk
10	66019520	66020682	-	Ccnq
10	66099531	66113559	+	Lyrm9
10	66189786	66313190	+	Nos2
10	66225995	66229311	-	Lgals5
10	66347358	66482150	-	Ksr1
10	66586924	66602987	-	Wsb1
10	66690133	66928903	+	Nf1
10	66845654	66848388	-	Omg
10	66856980	66858598	-	Evi2b
10	66870067	66873948	-	Evi2a
10	66942398	67048308	+	Rab11fip4
10	67065885	67065996	-	Mir193a
10	67079796	67079881	+	Mir365b
10	67257161	67285617	-	Utp6
10	67325347	67369668	+	Suz12
10	67383900	67401836	-	Crlf3
10	67427066	67473649	+	Atad5
10	67475968	67479077	-	Tefm
10	67494984	67526426	+	Adap2
10	67532030	67640555	+	Rhot1
10	67677071	67731670	+	Rhbdl3
10	67762965	67763042	+	Mir632
10	67762995	67774787	+	Zfp207
10	67810655	67857223	+	Psmd11
10	67862054	67863255	+	Cdk5r1
10	67866940	68142864	-	Myo1d
10	68173369	68184320	+	Tmem98
10	68232094	68235295	+	Spaca3
10	68248655	68517564	-	Asic2
10	68977601	68977733	-	Mir6327
10	69412017	69413870	+	Ccl2
10	69423086	69424979	+	Ccl7
10	69434941	69439575	+	Ccl11
10	69476775	69478462	+	Ccl12
10	69534933	69537882	-	Ccl1
10	69737328	69794975	+	Tmem132e
10	70069491	70118194	-	Cct6b
10	70118250	70119716	+	Zfp830
10	70133510	70134565	-	LOC102547954
10	70134729	70158055	+	Lig3
10	70157621	70220582	-	Rffl
10	70227163	70241254	-	Rad51d
10	70242874	70250934	+	Fndc8
10	70250959	70259553	-	Nle1
10	70262361	70290445	+	Unc45b
10	70298519	70312070	+	Slfn5
10	70326157	70342492	-	Slfn13
10	70370300	70376331	+	Slfn2
10	70411738	70435156	+	Slfn4
10	70424308	70424980	-	LOC688925
10	70509758	70512820	+	LOC100912181
10	70512790	70516421	-	Pex12
10	70520206	70621977	+	Ap2b1
10	70627401	70637332	+	Rasl10b
10	70639862	70646495	-	Gas2l2
10	70655818	70659287	+	LOC103690023
10	70660691	70681672	-	Mmp28
10	70689863	70721892	+	Taf15
10	70726071	70735742	-	Heatr9
10	70739800	70744315	-	Ccl5
10	70783424	70788309	-	Ccl9
10	70797124	70802782	-	Ccl6
10	70869513	70871066	-	Ccl3
10	70884531	70886355	+	Ccl4
10	70926440	70928206	+	LOC103695128
10	70999780	71000627	+	Anos1
10	71008709	71010863	+	Wfdc18
10	71047310	71053191	+	Wfdc21
10	71054344	71083536	+	Heatr6
10	71159869	71218902	+	Hnf1b
10	71253598	71277277	+	Ddx52
10	71342035	71358190	-	Ac1576
10	71363688	71383602	-	Dusp14
10	71393692	71441389	-	Tada2a
10	71464677	71491743	-	LOC102552988
10	71536533	71719910	+	Acaca
10	71744659	71837851	-	Aatf
10	71843991	71849293	-	Lhx1
10	71850138	71860461	+	LOC102553190
10	72136246	72142533	-	Mrm1
10	72144042	72153375	-	Dhrs11
10	72147816	72148783	+	LOC102553386
10	72156728	72188308	-	Ggnbp2
10	72194929	72196437	-	Pigw
10	72197977	72227462	+	Myo19
10	72228222	72235888	-	Znhit3
10	72272248	72281067	+	Car4
10	72300173	72472675	-	Usp32
10	72503347	72545141	-	Appbp2
10	72909550	72945884	+	Ppm1d
10	73279119	73289921	+	Tbx2
10	73333119	73362783	+	Tbx4
10	73507100	73629581	-	Brip1
10	73634255	73690887	-	Ints2
10	73702327	73787083	-	Med13
10	73809157	73817982	+	Rnft1
10	73824202	73865364	-	Rps6kb1
10	73868943	73886669	+	Tubd1
10	73902210	73902301	-	Mir21
10	73902837	74001895	-	Vmp1
10	74002151	74012159	+	Ptrh2
10	74014562	74070266	-	Cltc
10	74080590	74119032	-	Dhx40
10	74243812	74298599	-	Ypel2
10	74334975	74376270	-	Gdpd1
10	74379226	74388787	-	Smg8
10	74393699	74413745	-	Prr11
10	74413989	74431922	+	Ska2
10	74417746	74417845	+	Mir301a
10	74436208	74568493	+	Trim37
10	74548270	74679858	-	Ppm1e
10	74697716	74724472	-	Rad51c
10	74724549	74849194	+	Tex14
10	74768759	74769637	-	LOC102555183
10	74861714	74884196	+	Sept4
10	74886985	74909533	+	Mtmr4
10	74910713	74951065	+	Hsf5
10	74959285	75028951	+	Rnf43
10	75032365	75038547	+	Supt4h1
10	75050832	75050942	+	Mir142
10	75055020	75076434	+	Tspoap1
10	75087892	75098260	+	Mpo
10	75100385	75120247	-	Lpo
10	75149814	75160480	+	Mks1
10	75160690	75171774	-	Epx
10	75186572	75187507	-	Olr1521
10	75190653	75202030	-	Olfr464
10	75262537	75270561	-	Dynll2
10	75335146	75341197	+	Srsf1
10	75365822	75381555	+	Vezf1
10	75495817	75516304	+	Cuedc1
10	75529009	75536767	+	Mrps23
10	75620470	75621258	+	Ccdc182
10	75681393	76039964	-	Msi2
10	76151038	76166276	-	Akap1
10	76230373	76263866	-	Scpep1
10	76320041	76341418	+	Coil
10	76343847	76362145	+	Trim25
10	76386471	76407989	-	Dgke
10	76811759	76813386	-	Nog
10	76903325	76930631	-	Ankfn1
10	77491454	77512032	-	Pctp
10	77537340	77543192	+	Tmem100
10	77755216	77783779	+	Mmd
10	77840568	77918191	-	Hlf
10	78009338	78168609	-	Stxbp4
10	78111050	78174584	+	Cox11
10	78173847	78219793	-	Tom1l1
10	78687661	78690857	-	LOC303448
10	78992580	78993045	-	LOC100363469
10	79095593	79097807	-	Kif2b
10	79204452	79210794	-	LOC108352225
10	80790168	81296363	+	Car10
10	80953006	80954332	+	LOC100911361
10	81562409	81587858	-	Utp18
10	81592114	81642663	+	Mbtd1
10	81648216	81653717	-	Nme2
10	81657153	81666523	-	Nme1
10	81693770	81827562	+	Spag9
10	81913689	81915716	+	Tob1
10	81936444	81942188	-	Wfikkn2
10	81991147	82027119	-	Luc7l3
10	82032656	82045935	+	Ankrd40
10	82047863	82117109	-	Abcc3
10	82129506	82197848	-	Cacna1g
10	82202605	82209459	-	Spata20
10	82220762	82229140	-	Epn3
10	82232107	82252963	-	Mycbpap
10	82284720	82326771	-	Acsf2
10	82292110	82296651	+	Chad
10	82352390	82367047	+	Lrrc59
10	82367084	82374171	-	Eme1
10	82375572	82381332	+	Mrpl27
10	82386005	82399485	-	Xylt2
10	82745801	82762789	+	Col1a1
10	82770905	82785142	-	Sgca
10	82775691	82776487	+	Hils1
10	82800704	82816731	+	Ppp1r9b
10	82823918	82833867	+	Samd14
10	82839153	82852660	-	Pdk2
10	82855613	82887497	-	Itga3
10	82937971	82943348	+	Dlx3
10	82958525	82963919	-	Dlx4
10	83081168	83089481	+	Tac4
10	83095068	83128297	-	Kat7
10	83154423	83198679	+	Fam117a
10	83201311	83208605	+	Slc35b1
10	83231238	83311592	+	Spop
10	83328410	83332851	-	Nxph3
10	83389847	83408061	-	Ngfr
10	83476107	83488878	+	Phb
10	83556809	83572019	+	Zfp652
10	83636518	83643859	+	Phospho1
10	83644086	83655182	-	Abi3
10	83655460	83658589	+	Gngt2
10	83780203	83822996	-	Igf2bp1
10	83840303	83848396	+	Gip
10	83856280	83868598	+	Snf8
10	83869704	83888823	-	Ube2z
10	83895947	83898527	-	Atp5mc1
10	83954279	83999710	+	Ttll6
10	84031955	84034228	+	Hoxb13
10	84113578	84113657	+	Mir196c
10	84119884	84123390	+	Hoxb9
10	84131495	84133246	+	Hoxb8
10	84135116	84138637	+	Hoxb7
10	84147836	84149600	+	Hoxb6
10	84152152	84154360	+	Hoxb5
10	84165950	84166059	+	Mir10a
10	84167331	84169907	+	Hoxb4
10	84182118	84195796	+	Hoxb3
10	84200880	84202688	+	Hoxb2
10	84214358	84215687	+	Hoxb1
10	84309430	84619050	+	Skap1
10	84628424	84639111	-	Snx11
10	84669914	84675741	+	Cbx1
10	84682460	84698886	-	Nfe2l1
10	84718824	84731880	+	Copz2
10	84719319	84719403	+	Mir152
10	84780608	84789832	-	Cdk5rap3
10	84838264	84845288	+	LOC102552659
10	84846522	84847857	-	LOC102552549
10	84871680	84871982	+	Prr15l
10	84874927	84881190	-	Pnpo
10	84890932	84920886	-	Sp2
10	84955864	84960045	+	Sp6
10	84966989	84971009	+	Scrn2
10	84971676	84976170	-	Lrrc46
10	84976377	84984780	+	Mrpl10
10	84986328	85004562	+	Osbpl7
10	85032799	85049331	-	Tbx21
10	85071064	85084850	-	Tbkbp1
10	85093841	85124644	-	Kpnb1
10	85140370	85222861	-	Npepps
10	85257876	85269806	+	Mrpl45
10	85274057	85289777	-	Gpr179
10	85301875	85330397	+	Socs7
10	85384881	85444556	+	Arhgap23
10	85460059	85517683	-	Srcin1
10	85573369	85574889	-	Epop
10	85608544	85625854	+	Mllt6
10	85628491	85631657	+	Cisd3
10	85632819	85636902	-	Pcgf2
10	85646633	85653729	+	Psmb3
10	85658324	85684138	-	Pip4k2b
10	85684898	85709568	-	Cwc25
10	85713640	85717511	-	LOC691189
10	85721394	85725429	-	Rpl23
10	85744568	85785133	+	Lasp1
10	85799203	85825735	-	Fbxo47
10	85871122	85938085	-	Plxdc1
10	85941176	85948080	-	Arl5c
10	85954138	85974651	-	Cacnb1
10	85978691	85981979	+	Rpl19
10	85988367	86004209	-	Stac2
10	86043235	86098694	-	Fbxl20
10	86103600	86144880	-	Med1
10	86157608	86222707	+	Cdk12
10	86223336	86236886	+	LOC257650
10	86280892	86282693	-	Neurod2
10	86303727	86312762	+	Ppp1r1b
10	86313383	86335923	+	Stard3
10	86340940	86342858	+	Pnmt
10	86343064	86355006	-	Pgap3
10	86367596	86391728	+	Erbb2
10	86391848	86393141	-	Mien1
10	86399827	86409348	+	Grb7
10	86421582	86509454	-	Ikzf3
10	86514830	86523372	+	Zpbp2
10	86547339	86554478	-	Ormdl3
10	86564928	86565695	+	Lrrc3c
10	86582612	86595102	+	Gsdma
10	86599220	86611188	+	Psmd3
10	86616785	86619157	+	Csf3
10	86620160	86645529	-	Med24
10	86657285	86684933	+	Thra
10	86683875	86690815	-	Nr1d1
10	86711240	86721246	+	Msl1
10	86724427	86745927	+	Casc3
10	86795787	86812325	+	Wipf2
10	86819472	86833402	+	Cdc6
10	86860685	86884210	+	Rara
10	86889421	86890257	-	Gjd3
10	86901007	86932154	-	Top2a
10	86950557	86962578	+	Igfbp4
10	86977505	87001256	-	Tns4
10	87057136	87067456	-	Ccr7
10	87116827	87137965	-	Smarce1
10	87142116	87153982	-	Krt222
10	87189934	87195075	-	Krt24
10	87225343	87232723	-	Krt25
10	87238723	87248632	-	Krt26
10	87256434	87261717	-	Krt27
10	87276293	87286387	-	Krt28
10	87296451	87300736	-	Krt10
10	87328549	87335823	-	Krt12
10	87342619	87351045	-	Krt20
10	87391623	87407634	-	Krt23
10	87430850	87437455	-	Krt39
10	87453688	87459652	-	Krt40
10	87467991	87468711	-	Krtap3-2
10	87474871	87475882	-	Krtap3-3
10	87484342	87484935	-	Krtap3-1
10	87500299	87500919	-	Krtap1-5
10	87502817	87503591	-	Krtap1-1
10	87510101	87510629	-	Krtap1-3
10	87516452	87517199	-	LOC100365588
10	87521178	87521572	-	Krtap2-4
10	87534736	87535438	-	Krtap2-1
10	87541406	87541851	-	Krtap2-4l
10	87563791	87564327	-	LOC102553069
10	87586472	87753700	-	Krtap4-3
10	87759769	87775558	+	LOC108348235
10	87782376	87782936	+	LOC680396
10	87788458	87789066	+	LOC100910814
10	87808493	87809189	+	LOC680428
10	87819150	87820168	+	LOC680442
10	87832743	87833687	+	Krtap31-1
10	87896771	87898252	-	LOC100909661
10	87919100	87920581	-	Krtap16-1
10	87927539	87928251	-	Krtap17-1
10	87950001	87954055	-	Krt34
10	87959408	87962846	-	Krt31
10	87993551	88000534	-	Krt32
10	88006179	88009576	-	Krt35
10	88016602	88019967	-	Krt36
10	88032130	88036040	-	Krt13
10	88046803	88050622	-	Krt15
10	88055823	88122233	-	Krt14
10	88055841	88060561	-	Krt19
10	88076056	88077563	-	LOC108352134
10	88102519	88107232	-	Krt9
10	88118001	88163723	-	Krt17
10	88141667	88144625	-	Ka11
10	88149345	88152064	-	Krt16
10	88165501	88172910	-	Krt42
10	88227360	88229765	+	Eif1
10	88245532	88248484	+	Gast
10	88257976	88266210	-	Hap1
10	88279632	88307412	-	Jup
10	88318817	88325326	-	P3h4
10	88326080	88338207	+	Fkbp10
10	88342362	88357025	-	Nt5c3b
10	88356615	88372899	+	Klhl10
10	88378751	88389347	-	Klhl11
10	88392248	88442845	-	Acly
10	88459490	88488237	+	Ttc25
10	88490798	88497356	+	Cnp
10	88498238	88533829	-	Dnajc7
10	88536626	88540733	+	Nkiras2
10	88541657	88551056	-	Zfp385c
10	88599680	88611105	-	Dhx58
10	88611586	88619537	-	Kat2a
10	88620655	88621300	+	Hspb9
10	88621925	88645364	-	Rab5c
10	88647575	88667345	-	Kcnh4
10	88669214	88670430	-	Hcrt
10	88672843	88677055	-	Ghdc
10	88686207	88754829	-	Stat5b
10	88764732	88789057	+	Stat5a
10	88790408	88842233	-	Stat3
10	88860733	88874528	-	Cavin1
10	88914276	88967748	+	Atp6v0a1
10	88979383	88986867	+	Naglu
10	88987558	88989757	+	Hsd17b1
10	88992487	88996676	+	Coasy
10	88997399	89002152	+	Mlx
10	89002116	89005213	-	Psmc3ip
10	89006595	89030595	-	Retreg3
10	89030865	89037455	+	Tubg1
10	89069256	89075585	+	Tubg2
10	89076472	89084885	-	Plekhh3
10	89086556	89088993	-	Ccr10
10	89089646	89103614	+	Cntnap1
10	89104027	89130339	-	Ezh1
10	89166890	89168965	+	Ramp2
10	89174684	89180160	+	Vps25
10	89181165	89198213	+	Wnk4
10	89187167	89187474	-	LOC103693430
10	89198749	89199736	-	Coa3
10	89199880	89209393	+	Cntd1
10	89209940	89225297	-	Becn1
10	89236256	89244041	+	Psme3
10	89251370	89259313	+	Aoc3
10	89285855	89296213	+	G6pc
10	89317975	89331078	-	Aarsd1
10	89331701	89338739	-	Ptges3l
10	89339029	89347835	+	Rundc1
10	89352835	89356547	+	Rpl27
10	89358376	89366626	+	Ifi35
10	89366899	89374516	-	Vat1
10	89376530	89380101	+	Rnd2
10	89394803	89454681	-	Brca1
10	89459650	89484080	+	Nbr1
10	89484468	89493283	+	Tmem106a
10	89539556	89550500	+	Rdm1
10	89578212	89580368	+	Arl4d
10	89645973	89683446	+	Dhx8
10	89685058	89700283	-	Etv4
10	89797038	89816491	-	Meox1
10	89897087	89900131	-	Sost
10	89904560	89918427	-	Dusp3
10	89918373	89923571	+	Cfap97d1
10	89930241	89959176	-	Mpp3
10	89976547	89994776	+	Cd300lg
10	89999917	90030639	-	Mpp2
10	90041591	90042877	-	Ppy
10	90047993	90049112	-	Pyy
10	90085559	90089693	+	Nags
10	90092343	90096096	-	Tmem101
10	90105562	90127600	-	Lsm12
10	90134193	90138425	+	G6pc3
10	90140183	90151042	-	Hdac5
10	90192627	90214486	+	LOC303566
10	90217924	90226537	+	Asb16
10	90230441	90234873	+	Tmub2
10	90236928	90240509	-	Atxn7l3
10	90250275	90265017	-	Ubtf
10	90296141	90312386	-	Slc4a1
10	90342051	90351170	+	Rundc3a
10	90351900	90356242	-	Slc25a39
10	90376933	90383205	+	Grn
10	90383813	90393317	-	Fam171a2
10	90398132	90415070	-	Itga2b
10	90421442	90501819	-	Gpatch8
10	90550147	90552057	+	Fzd2
10	90622992	90642151	+	Meioc
10	90644995	90657185	-	Ccdc43
10	90731148	90749217	+	Adam11
10	90781402	90912287	-	Gjc1
10	90929423	90931639	+	Higd1b
10	90932075	90983928	-	Eftud2
10	90984227	90987823	+	Ccdc103
10	90988732	90990203	+	FAM187A
10	90990762	90999506	-	Gfap
10	91008269	91027738	-	Kif18b
10	91040005	91047177	-	C1ql1
10	91095545	91122018	-	Dcakd
10	91126689	91160720	+	Nmt1
10	91164812	91186054	-	Plcd3
10	91187593	91196572	+	Acbd4
